Date,WYNN,FIS,VLO,MRK,DTE,REGN,YUM,HST,AES,XOM,NEE,HAL,IVZ,LOW,WEC,XEL,CDNS,BXP,TURN,FLWS
2006-01-26 00:00:00,60.08000183105469,44.15999984741211,54.095062255859375,32.39503860473633,36.22978591918945,15.520000457763672,17.552120208740234,19.334312438964844,16.8700008392334,59.95000076293945,10.199999809265137,37.57500076293945,18.399999618530273,32.595001220703125,20.674999237060547,19.25,17.1200008392334,77.70999908447266,45.209999084472656,6.860000133514404
2006-01-27 00:00:00,62.939998626708984,43.77000045776367,54.89031219482422,33.110687255859375,36.15319061279297,15.4399995803833,18.055355072021484,19.53010368347168,16.940000534057617,61.290000915527344,10.414999961853027,39.46500015258789,18.34000015258789,32.55500030517578,20.514999389648438,19.450000762939453,17.440000534057617,78.20999908447266,46.20000076293945,6.769999980926514
2006-01-30 00:00:00,64.72000122070312,43.36000061035156,57.7696533203125,32.88167953491211,35.96595764160156,15.180000305175781,17.87922477722168,19.53010368347168,17.0,63.11000061035156,10.40999984741211,40.43000030517578,18.34000015258789,31.989999771118164,20.53499984741211,19.280000686645508,17.450000762939453,78.0,46.22999954223633,6.699999809265137
2006-01-31 00:00:00,64.58000183105469,43.45000076293945,57.06581497192383,32.91984558105469,35.914894104003906,15.229999542236328,17.78217124938965,19.53010368347168,17.040000915527344,62.75,10.447500228881836,39.810001373291016,18.450000762939453,31.774999618530273,20.7549991607666,19.420000076293945,17.65999984741211,78.26000213623047,46.2599983215332,6.570000171661377
2006-02-01 00:00:00,65.19999694824219,39.47999954223633,54.51553726196289,33.07251739501953,36.02553176879883,15.770000457763672,18.044572830200195,19.823789596557617,17.149999618530273,61.95000076293945,10.3725004196167,39.474998474121094,18.790000915527344,31.665000915527344,21.084999084472656,19.440000534057617,17.459999084472656,78.80000305175781,48.029998779296875,6.53000020980835
2006-02-02 00:00:00,63.90999984741211,39.16999816894531,53.18098831176758,32.270992279052734,35.52340316772461,15.680000305175781,17.97268295288086,19.67694664001465,17.100000381469727,61.95000076293945,10.154999732971191,38.86000061035156,18.440000534057617,32.084999084472656,20.905000686645508,18.950000762939453,17.0,79.06999969482422,46.20000076293945,6.46999979019165
2006-02-03 00:00:00,62.81999969482422,38.95000076293945,53.592323303222656,32.814884185791016,35.038299560546875,16.190000534057617,18.134435653686523,19.58884048461914,17.31999969482422,61.38999938964844,10.085000038146973,38.70000076293945,18.15999984741211,31.760000228881836,20.645000457763672,18.959999084472656,16.899999618530273,78.22000122070312,46.79999923706055,6.409999847412109
2006-02-06 00:00:00,61.959999084472656,38.66999816894531,54.387569427490234,32.28053283691406,35.77021408081055,15.890000343322754,18.39324188232422,19.725893020629883,17.239999771118164,61.970001220703125,10.227499961853027,38.724998474121094,17.700000762939453,31.459999084472656,20.84000015258789,18.780000686645508,16.799999237060547,78.62999725341797,46.529998779296875,6.429999828338623
2006-02-07 00:00:00,60.66999816894531,37.88999938964844,51.745887756347656,32.14694595336914,35.82978820800781,15.479999542236328,18.17397689819336,19.481155395507812,17.18000030517578,60.54999923706055,10.319999694824219,36.4900016784668,18.709999084472656,30.934999465942383,20.719999313354492,18.5,16.530000686645508,78.58999633789062,45.779998779296875,6.320000171661377
2006-02-08 00:00:00,60.400001525878906,37.56999969482422,51.10603332519531,32.71946716308594,35.778724670410156,15.40999984741211,17.965492248535156,19.559471130371094,17.25,60.38999938964844,10.457500457763672,37.275001525878906,18.5,31.25,20.469999313354492,18.309999465942383,16.6299991607666,77.80000305175781,47.040000915527344,6.28000020980835
2006-02-09 00:00:00,59.56999969482422,37.099998474121094,48.42778778076172,32.76717758178711,35.73617172241211,15.3100004196167,17.71387481689453,19.579050064086914,17.170000076293945,59.91999816894531,10.550000190734863,36.23500061035156,18.489999771118164,31.25,20.165000915527344,18.639999389648438,16.739999771118164,78.30999755859375,45.119998931884766,6.269999980926514
2006-02-10 00:00:00,59.5,37.220001220703125,46.29798889160156,32.738548278808594,35.787235260009766,15.329999923706055,17.99784278869629,19.579050064086914,17.170000076293945,59.43000030517578,10.46500015258789,36.650001525878906,18.799999237060547,31.309999465942383,19.915000915527344,18.59000015258789,16.90999984741211,78.36000061035156,44.400001525878906,6.369999885559082
2006-02-13 00:00:00,60.38999938964844,37.25,46.24314498901367,32.738548278808594,35.940425872802734,14.989999771118164,18.00503158569336,19.412628173828125,16.950000762939453,59.599998474121094,10.414999961853027,36.17499923706055,18.8700008392334,31.780000686645508,20.0,18.40999984741211,16.889999389648438,79.18000030517578,41.70000076293945,6.289999961853027
